from_stop_id,to_stop_id,transfer_type,min_transfer_time
3343773,2001,2,180
3343767,2313,2,180
3343767,2314,2,180
3343807,3663669,2,189
3343786,4037265,2,209
3343786,2062,2,180
3343786,4037264,2,195
3343786,2063,2,180
3343812,3619808,2,232
3343812,3619809,2,199
3343786,3748094,2,220
3343786,3748093,2,205
3343817,3619377,2,236
3343755,2537,2,180
3343777,4997014,2,253
3343767,4726922,2,242
3343767,4726921,2,236
3343819,5675607,2,85
3343804,7676402,2,217
3343814,3619864,2,239
3343767,4459242,2,249
3343779,4997016,2,286
3343768,4008890,2,249
3343767,4459244,2,242
3343767,4459243,2,234
3343779,4726934,2,286
3343767,3926208,2,233
3343766,3811234,2,226
3343814,3619865,2,233
3343768,4008204,2,229
3343767,3926209,2,216
3343770,4036826,2,282
3343762,4022950,2,224
3343762,4045017,2,239
3343786,4037243,2,241
3343785,4997021,2,241
3343770,4036825,2,192
3343785,4997020,2,197
3343767,4726919,2,256
3343767,4726918,2,249
3343788,3687299,2,209
3343764,4009638,2,202
3343767,4008890,2,249
3343758,4726755,2,231
3343767,3926211,2,222
3343767,3926210,2,207
3343767,3926213,2,249
3343785,3813079,2,241
3343767,3926212,2,256
3343767,4726920,2,234
3343808,3663714,2,186
3343785,3813078,2,264
3343756,3749941,2,206
3343785,3813077,2,287
3343764,4009637,2,239
3343769,1702,2,180
3343785,4726948,2,195
3343817,3619730,2,236
3343785,4726949,2,209
3343812,4035959,2,199
3343776,7275146,2,257
3343817,3619739,2,200
4723806,3343801,2,269
4723806,3343802,2,269
3343786,4726939,2,241
3343786,4726938,2,197
3343771,3764552,2,267
3343762,4022947,2,234
3343762,4022948,2,249
3343768,1846,2,180
3343762,4022949,2,243
3343768,1847,2,180
3343771,1712,2,180
3343771,5709988,2,253
3343808,3686540,2,186
3343756,1916,2,180
3343785,4726938,2,197
3343785,4726939,2,241
3343812,4035960,2,232
3343804,5411275,2,217
3343808,3716950,2,277
3343807,3686539,2,308
3343807,5675654,2,189
3343785,3687300,2,205
3343807,3686540,2,186
3343808,3686539,2,308
3343338,7013424,2,184
3343338,7013425,2,203
3343799,3813542,2,261
3343799,3813543,2,198
3343778,3926396,2,204
3343778,3926397,2,217
3343807,3716950,2,277
3343825,3620258,2,83
3343825,3620259,2,85
3343770,3749776,2,213
3343808,3663565,2,189
3343807,3686300,2,186
3343788,3673591,2,220
3343784,4726951,2,196
3343768,3926210,2,207
3343768,3926211,2,222
3343768,3926212,2,256
3343776,7275216,2,270
3343768,3926213,2,249
3343818,3619898,2,236
3343784,4044992,2,200
3343777,1647,2,180
3343767,3747815,2,234
3343767,3747816,2,228
3343767,3747817,2,242
3343767,3747818,2,233
3343767,3747813,2,249
3343778,6591450,2,217
3343767,3747814,2,256
3343778,4037268,2,217
3343805,7676380,2,309
3343776,1678,2,180
3343776,1677,2,180
3343760,3764724,2,266
3343785,4996981,2,209
3343774,4726959,2,198
3343761,3765221,2,217
3343785,4996980,2,195
3343766,1166838,2,180
3343774,4726958,2,268
3343761,3765220,2,239
3343766,1166839,2,180
3343767,3765192,2,249
3343778,2527,2,180
3343334,3807601,2,225
3343805,7676379,2,200
3343784,4726936,2,200
3343770,3764503,2,199
3343807,3781668,2,297
3343807,3781667,2,186
3343776,3764648,2,270
3343785,4037243,2,241
3343772,3807571,2,198
3343781,4996985,2,257
5478374,3343803,2,198
5478374,3343804,2,198
3343786,3764984,2,216
3343771,4016276,2,267
3343763,4008208,2,222
3343810,3619913,2,191
3343786,3764983,2,195
3343810,3619914,2,203
3343818,3619878,2,200
3343799,4036212,2,204
3343770,4016319,2,199
3343782,4037267,2,257
3343776,3764656,2,257
3343768,3893340,2,256
3343795,2094,2,180
3343766,4009639,2,193
3343768,3893341,2,222
3343778,7170694,2,207
3343808,3663594,2,189
3343819,3620259,2,85
3343770,3811229,2,215
3343769,3807572,2,213
3343805,3716953,2,200
3343819,3620258,2,83
3343791,4037177,2,215
3343791,4037178,2,197
3343768,3893339,2,249
3343778,2376,2,180
3343804,7676381,2,217
3343818,3619377,2,236
3343767,1847,2,180
3343767,1846,2,180
3343756,6591481,2,269
3343761,4037288,2,217
3343799,3747949,2,192
3343799,3747948,2,260
3343791,2443,2,180
3343763,7653689,2,239
3343810,3619943,2,191
3343810,3619944,2,203
3343774,2190,2,180
3343785,4037264,2,195
3343785,4037265,2,209
3343786,4996981,2,209
3343786,4996980,2,195
3343777,2527,2,180
3343760,3764775,2,266
5478243,3343804,2,240
3343767,3765148,2,207
3343798,3747946,2,205
3343773,2190,2,180
3343798,3747947,2,195
3343755,6591481,2,269
5478243,3343803,2,240
3343799,3747963,2,245
3343770,5710086,2,199
3343776,4726958,2,189
3343775,4036981,2,257
3343776,4726957,2,281
3343337,3811271,2,270
3343337,3811270,2,199
3343784,4996983,2,196
3343819,3619720,2,147
3343800,3747948,2,260
3343805,5709898,2,202
3343800,3747949,2,192
3343825,3619719,2,161
3343801,3813098,2,267
3343795,4036201,2,224
3343792,2443,2,180
3343767,4008204,2,229
3343761,4022950,2,224
3343797,4036211,2,205
3343816,7275719,2,203
3343758,3813126,2,207
3343758,3813127,2,231
3343825,3619720,2,147
3343777,6423466,2,207
3343819,3619719,2,161
3343816,7275720,2,241
3343777,6423465,2,253
3343777,6423468,2,243
3343777,6423467,2,217
3343805,3716907,2,227
3343335,3811275,2,251
3343763,7653690,2,209
3343335,3811274,2,191
3343807,3686374,2,221
3343761,4022947,2,234
3343807,3686375,2,186
3343761,4022949,2,243
3343761,4022948,2,249
3343776,3764611,2,257
3343777,6423469,2,256
3343785,3748094,2,220
3343782,4996985,2,257
3343800,3747963,2,245
3343785,3748093,2,205
3343764,3811236,2,211
3343764,3811237,2,239
3343797,4036200,2,195
3343805,3716913,2,200
3343778,2377,2,180
3343767,4008835,2,207
3343795,4036210,2,224
3343771,4726960,2,198
3343797,3747947,2,195
3343797,3747946,2,205
3343779,3687441,2,266
3343796,3747943,2,224
3343796,3747942,2,224
3343815,3686993,2,212
3343773,4726959,2,198
3343796,3765270,2,187
3343815,3686994,2,207
3343773,4726958,2,268
3343806,5709898,2,202
3343810,3686543,2,286
3343784,4037266,2,196
3343810,3686546,2,191
3343810,3686545,2,203
3343335,3807601,2,225
3343767,4008283,2,225
3343806,7676401,2,309
3343757,3813050,2,232
3343789,3747935,2,240
3343757,3813051,2,207
3343789,3747934,2,242
3343808,3686375,2,186
3343808,3686374,2,221
3343786,3747869,2,209
3343786,3747868,2,195
5478241,3343801,2,269
3343763,5727634,2,211
5478241,3343802,2,269
3343804,4035976,2,240
3343804,4035975,2,198
3343785,3748057,2,216
3343785,3748056,2,264
3343335,3813503,2,243
3343785,3747868,2,195
3343335,3813502,2,217
3343776,3807630,2,270
3343785,3747869,2,209
3343769,3811229,2,215
3343785,3748055,2,287
3343768,4726922,2,242
3343783,4996983,2,196
3343802,3813540,2,214
3343335,3764476,2,251
3343335,3764475,2,191
3343767,7176245,2,240
3343802,3813541,2,235
3343767,7176246,2,207
3343765,3811284,2,186
3343768,4726918,2,249
3343773,3807570,2,198
3343772,5710046,2,253
3343764,3716877,2,202
3343768,3893344,2,233
3343768,3893342,2,228
3343768,3893343,2,216
3343772,5454900,2,267
3343768,4726919,2,256
3343795,3747850,2,187
3343773,3807569,2,268
3343795,3747851,2,207
3343768,4726920,2,234
3343762,3765220,2,239
3343768,4726921,2,236
3343768,5018223,2,249
3343762,3765221,2,217
3343767,7176291,2,249
3343786,3747834,2,197
3343786,3747835,2,241
3343785,3687079,2,209
3343785,3687078,2,191
3343775,3764648,2,270
3343767,2053,2,180
3343769,4726962,2,282
3343769,4726961,2,192
3343798,4036200,2,195
3343767,3811232,2,285
3343768,5138169,2,233
3343768,5138168,2,216
3343795,3747848,2,222
3343795,3747849,2,205
3343774,3749774,2,198
3343775,3764611,2,257
3343767,5018187,2,207
3343767,5018186,2,240
3343815,3730093,2,203
3343815,3730094,2,241
3343785,3747835,2,241
3343785,3747834,2,197
3343806,7676400,2,200
3343768,5138167,2,285
3343770,3807572,2,213
3343785,2111,2,180
3343798,4036211,2,205
3343785,2112,2,180
3343768,2053,2,180
3343777,967988,2,180
3343776,5018390,2,270
3343776,5018395,2,257
3343779,3687467,2,191
3343765,4009639,2,193
3343770,5710028,2,199
3343796,3765294,2,207
3343809,4035966,2,203
3343809,4035965,2,191
3343809,4035968,2,286
3343772,4036824,2,253
3343777,6591450,2,217
3343772,1712,2,180
3343775,3807630,2,270
3343787,5138083,2,193
3343787,5138082,2,193
3343792,4037178,2,197
3343792,4037177,2,215
3343756,3749893,2,187
3343775,4037046,2,270
3343756,3749894,2,198
3343768,2224140,2,233
3343756,3749891,2,267
3343768,2224141,2,233
3343781,4726953,2,257
3343786,4037189,2,209
3343787,3687299,2,209
3343786,4037187,2,195
3343786,3687078,2,191
3343786,4037188,2,191
3343764,4037204,2,211
3343786,3687079,2,209
3343786,3813102,2,195
3343786,3813103,2,220
3343810,5675657,2,203
3343810,5675656,2,286
3343769,4036655,2,192
3343769,4036656,2,282
3343768,3764801,2,228
3343767,5138223,2,270
3343809,3619914,2,203
3343768,3764800,2,222
3343809,3619913,2,191
3343768,3764803,2,233
3343768,3764802,2,216
3343783,4997018,2,200
3343778,967988,2,180
3343778,967989,2,180
3343780,3687441,2,266
3343767,3893342,2,228
3343767,3893341,2,222
3343767,3893344,2,233
3343767,3893343,2,216
3343752,4726721,2,308
3343809,3619944,2,203
3343796,2094,2,180
3343809,3619943,2,191
3343761,4045017,2,239
3343746,3812942,2,319
5478402,3343806,2,200
5478402,3343805,2,200
3343768,7176245,2,240
3343768,7176246,2,207
3343802,3813098,2,267
3343778,1766,2,180
3343778,1767,2,180
3343786,2111,2,180
3343786,2112,2,180
3343781,4726934,2,277
3343334,3764476,2,251
3343767,3893339,2,249
3343746,3812943,2,308
3343334,3764475,2,191
3343796,2081,2,180
3343780,3687467,2,191
3343785,3764983,2,195
3343785,3764984,2,216
3343785,4044993,2,197
3343785,3687251,2,209
3343785,4044994,2,241
3343767,3893340,2,256
3343787,6904251,2,193
3343808,3781667,2,186
3343810,5675627,2,191
3343808,3781668,2,297
3343785,3687252,2,191
3343785,3687253,2,216
3343765,7653691,2,193
3343759,3764724,2,266
5478369,3343801,2,269
5478369,3343802,2,269
3343775,3764656,2,257
4723807,3343801,2,245
3343335,4473356,2,201
4723807,3343802,2,245
3343756,2537,2,180
3343787,3687256,2,238
3343815,3687041,2,212
3343787,3687255,2,220
3343335,4473355,2,225
3343787,3687254,2,217
3343766,2336,2,180
3343769,4016319,2,199
3343762,3687105,2,282
3343811,3619938,2,261
3343786,4044993,2,197
3343786,4044994,2,241
3343811,3619937,2,249
3343811,3686551,2,232
3343777,7170694,2,207
4723814,3343806,2,220
3343755,2241,2,180
3343794,3747939,2,220
3343794,3747938,2,208
3343768,7176291,2,249
3343771,5710046,2,253
3343765,3716943,2,193
3343803,7676402,2,217
3343775,5018395,2,257
3343334,4473424,2,191
3343775,5018390,2,270
3343784,4997018,2,200
4723814,3343805,2,220
3343767,5018223,2,249
3343806,7676380,2,309
3343772,4016276,2,267
3343788,3748091,2,200
3343753,3812942,2,279
3343788,3748092,2,209
3343812,5675624,2,199
3343753,3812943,2,302
3343763,3811236,2,211
3343806,7676379,2,200
3343763,3811237,2,239
3343768,4036658,2,256
3343764,4008208,2,222
3343767,4036755,2,236
3343767,4036754,2,234
3343767,4036753,2,256
4723811,3343804,2,198
3343767,4036752,2,249
4723811,3343803,2,198
3343767,5138031,2,285
3343767,5138032,2,216
3343767,4036756,2,242
3343768,4036657,2,236
3343754,3812943,2,302
3343770,1702,2,180
3343754,3812942,2,279
3343803,5325162,2,226
3343759,3764775,2,266
3343803,5325161,2,226
3343807,3686299,2,221
3343808,3663669,2,189
3343804,5325162,2,226
3343788,5231615,2,220
3343804,5325161,2,226
3343807,3663565,2,189
3343334,7275676,2,225
3343811,5675624,2,199
3343764,7275322,2,202
3343807,3686464,2,186
3343783,4037266,2,196
3343768,3765148,2,207
3343764,1982,2,180
3343764,1980,2,180
3343775,5018334,2,257
3343755,1657,2,180
3343764,7653690,2,209
3343785,3813103,2,220
3343336,3811271,2,270
3343336,3811270,2,199
3343765,3811234,2,226
3343811,3686552,2,199
3343817,3619878,2,200
3343807,3686492,2,186
3343768,3747814,2,256
3343790,3748090,2,207
3343808,3663640,2,189
3343768,3747815,2,234
3343807,3716910,2,277
3343768,3747813,2,249
3343776,4036981,2,257
3343768,3747818,2,233
3343768,3747816,2,228
3343768,3747817,2,242
3343785,4037189,2,209
3343775,2487,2,180
3343746,4726721,2,308
3343780,4044991,2,286
3343785,4037188,2,191
3343775,2488,2,180
3343785,4037187,2,195
3343764,7653689,2,239
3343785,3813102,2,195
3343807,3716908,2,186
3343758,3749896,2,198
3343758,3749897,2,264
3343771,2457,2,180
3343761,3893410,2,217
3343808,3663639,2,186
3343761,3893411,2,239
3343790,3748089,2,280
3343334,4009393,2,393
3343334,4009392,2,410
3343770,2447,2,180
3343757,3812987,2,231
3343787,4459262,2,220
3343807,3663594,2,189
3343768,3926209,2,216
3343757,3749896,2,198
3343768,3926208,2,233
3343757,3749897,2,264
3343770,4726962,2,282
3343817,3619898,2,236
3343770,4726961,2,192
3343778,6423466,2,207
3343778,6423467,2,217
3343778,6423468,2,243
3343778,6423469,2,256
3343776,5018334,2,257
3343766,7653691,2,193
3343778,6423465,2,253
3343780,4997016,2,286
3343756,5121368,2,269
3343768,3765192,2,249
3343761,1897,2,180
3343811,5675660,2,232
3343812,3686551,2,232
3343812,3686552,2,199
3343755,3812988,2,274
3343775,7275216,2,270
3343757,4726755,2,231
3343812,3619938,2,261
3343812,3619937,2,249
3343775,1678,2,180
3343769,2447,2,180
3343768,2314,2,180
3343810,4035965,2,191
3343768,2313,2,180
3343810,4035966,2,203
3343775,1677,2,180
3343810,4035968,2,286
3343786,3687252,2,191
3343786,3687251,2,209
3343803,7676494,2,224
3343755,3749891,2,267
3343786,3687253,2,216
3343772,5709988,2,253
3343784,3687076,2,219
3343755,3749893,2,187
4723813,3343806,2,309
4723813,3343805,2,309
3343755,3749894,2,198
3343807,3619744,2,186
3343807,3619743,2,262
3343766,4008206,2,226
3343765,2336,2,180
3343757,3812986,2,207
3343763,4037204,2,211
3343795,2081,2,180
3343335,7275676,2,225
6591842,3343777,2,217
3343803,7676381,2,217
3343771,3807571,2,198
6591842,3343778,2,217
3343757,3764722,2,232
3343757,3764721,2,200
3343771,3749785,2,253
3343808,3686299,2,221
3343774,2001,2,180
3343805,7676496,2,235
3343806,3716907,2,227
3343767,3764799,2,256
3343788,4459262,2,220
3343767,3764798,2,249
3343806,3716913,2,200
5478373,3343803,2,240
3343753,3764462,2,302
3343772,3749785,2,253
5478373,3343804,2,240
3343758,3764721,2,200
3343766,1869,2,180
3343758,3764722,2,232
3343782,4997016,2,277
3343771,4036824,2,253
3343816,3687041,2,212
3343801,4035979,2,245
3343808,5675629,2,277
3343753,3764461,2,279
3343786,4459257,2,209
3343786,4459258,2,241
3343786,3687300,2,205
3343772,3749775,2,198
3343778,4997014,2,253
3343787,3748092,2,209
3343757,3764743,2,252
3343787,3748091,2,200
3343761,2293,2,180
3343818,3619770,2,200
3343818,3619772,2,257
3343818,3619771,2,295
3343816,3730093,2,203
3343816,3730094,2,241
3343758,3764743,2,252
3343777,1766,2,180
3343787,5231615,2,220
3343777,1767,2,180
3343773,3749774,2,198
3343768,4016361,2,249
3343768,4459244,2,242
3343768,4459242,2,249
3343768,4459243,2,234
3343754,4726721,2,302
3343767,4016334,2,233
3343767,4016335,2,216
3343767,4016336,2,270
3343767,4016337,2,222
3343768,2102,2,180
3343758,3813051,2,207
3343758,3813050,2,232
3343762,3893411,2,239
3343762,3893410,2,217
3343808,5675654,2,189
3343802,4035979,2,245
3343785,4459257,2,209
3343752,3812943,2,308
3343809,5675627,2,191
3343752,3812942,2,319
3343785,4459258,2,241
3343757,3764765,2,207
3343817,3619293,2,200
3343758,3764765,2,207
3343769,4036825,2,192
3343786,4036642,2,195
3343769,4036826,2,282
3343802,4035980,2,269
3343813,5688850,2,239
3343819,5675676,2,83
3343783,3687076,2,219
3343786,4036643,2,191
3343765,4008206,2,226
3343768,4016337,2,222
3343777,4726956,2,279
3343758,3764777,2,232
3343768,4016334,2,233
3343777,4726955,2,254
3343768,4016336,2,270
3343758,3764776,2,252
3343768,4016335,2,216
3343767,4016361,2,249
3343771,5454900,2,267
3343813,5688849,2,233
3343825,5675607,2,85
3343763,4009637,2,239
3343768,5018187,2,207
3343763,4009638,2,202
3343768,5018186,2,240
3343775,4726958,2,189
3343775,4726957,2,281
3343785,4036642,2,195
3343785,4036643,2,191
3343746,3764461,2,319
3343809,5675656,2,286
3343788,5138083,2,193
3343809,5675657,2,203
3343746,3764462,2,308
3343788,5138082,2,193
3343808,4035969,2,277
3343764,3716942,2,239
3343757,3764776,2,252
3343768,4008283,2,225
3343771,3749775,2,198
3343757,3764777,2,232
3343770,4036656,2,282
3343770,4036655,2,192
3343766,4008281,2,186
3343800,4036199,2,192
3343792,1698,2,180
3343790,3748062,2,199
3343790,3748063,2,274
3343755,3749941,2,206
3343808,4035970,2,189
3343806,4035994,2,222
3343805,7676400,2,200
3343805,7676401,2,309
3343808,3686492,2,186
3343796,3747850,2,187
3343778,6591526,2,229
3343779,4044991,2,286
3343772,3764552,2,267
3343796,3747848,2,222
3343796,3747849,2,205
3343763,2172,2,180
4723894,3343806,2,200
3343811,4035960,2,232
3343774,3807570,2,198
3343813,3619864,2,239
3343813,3619865,2,233
3343758,3812986,2,207
3343763,2170,2,180
3343758,3812987,2,231
4723894,3343805,2,200
3343781,4037267,2,257
3343786,3748056,2,264
3343786,3748055,2,287
3343768,5138031,2,285
3343768,5138223,2,270
3343795,3747943,2,224
3343795,3747942,2,224
3343783,4726936,2,200
3343768,5138032,2,216
3343786,3748057,2,216
3343793,3747939,2,220
3343793,3747938,2,208
3343806,4035973,2,309
3343806,4035972,2,201
3343783,3747871,2,214
3343754,3764461,2,279
3343754,3764462,2,302
3343774,3807569,2,268
4022887,3343764,2,222
4022887,3343763,2,222
3343787,3673591,2,220
3343811,4035959,2,199
3343339,7013425,2,203
3343339,7013424,2,184
3343788,3748059,2,201
3343804,7676494,2,224
3343788,3748058,2,217
3343765,1869,2,180
3343768,3811286,2,270
3343812,5675660,2,232
3343777,4726932,2,229
3343808,3619743,2,262
3343808,3619744,2,186
3343786,3813077,2,287
3343786,3813078,2,264
3343786,3813079,2,241
3343756,1657,2,180
3343769,5710028,2,199
3343806,3716953,2,200
3343783,4044992,2,200
3343776,3807568,2,195
3343776,3807569,2,189
3343769,5710086,2,199
5478377,3343806,2,220
5478377,3343805,2,220
3343790,3747934,2,242
3343790,3747935,2,240
3343808,3686464,2,186
3343752,3764462,2,308
3343752,3764461,2,319
3343763,7275322,2,202
3343809,3686545,2,203
3343809,3686543,2,286
3343782,4044991,2,277
3343809,3686546,2,191
3343764,5727634,2,211
3343765,4008281,2,186
3343818,3619739,2,200
3343768,3811232,2,285
3343818,3619730,2,236
3343763,3716942,2,239
3343757,3813127,2,231
3343757,3813126,2,207
3343769,3749776,2,213
3343787,3748058,2,217
3343801,4035980,2,269
3343787,3748059,2,201
3343777,3926396,2,204
3343777,3926397,2,217
3343807,3663714,2,186
3343771,4036654,2,253
3343334,3813503,2,243
3343334,3813502,2,217
3343335,4009393,2,393
3343335,4009392,2,410
3343803,5411275,2,217
3343334,4473039,2,225
3343818,3619293,2,200
3343800,3813542,2,261
3343783,4726951,2,196
3343800,3813543,2,198
3343796,3747851,2,207
3343791,3747937,2,221
3343791,3747936,2,234
3765239,2453,2,225
4008235,1708,2,245
967988,1647,2,180
4016319,2447,2,199
4459280,1993,2,270
1704,5922218,2,255
3765191,1890,2,198
3812998,2291,2,244
5018190,1890,2,257
3672110,1745,2,219
3764731,1946,2,240
2469,1715,2,480
4037209,1946,2,253
1723,1715,2,480
4199333,1993,2,268
5018188,1972,2,230
6423484,1709,2,196
4008247,1814,2,231
3747930,2513,2,226
3893471,1946,2,240
5121020,2343,2,240
3926396,2527,2,204
3807569,2001,2,268
3765236,1637,2,225
4037173,2531,2,210
4036981,1678,2,257
3765236,2517,2,225
6591509,2549,2,221
5454900,2457,2,267
6591842,2527,2,217
4037174,1651,2,196
6640123,1873,2,208
3687684,2183,2,270
4687322,2425,2,202
3740539,1917,2,198
5419722,2343,2,230
4024982,2343,2,306
3749909,2201,2,193
4036827,2286,2,257
5121562,1747,2,189
3893338,2286,2,186
3749905,2043,2,219
3749914,1715,2,199
3926277,1745,2,207
3764503,1702,2,199
4037285,1819,2,212
4016360,1890,2,198
7069348,2088,2,316
2310,2311,2,110
7275302,1946,2,235
4016276,2457,2,267
3926396,1647,2,204
4008919,1804,2,242
3749689,2286,2,267
4036635,1633,2,194
3807571,2457,2,198
4036619,1993,2,268
3764611,1678,2,257
7131598,2549,2,316
5710046,1712,2,253
4008202,1972,2,281
7714337,2425,2,284
1946,1945,2,300
4008855,1637,2,194
5727677,2425,2,284
4008836,2286,2,198
3740527,1895,2,233
5727678,2425,2,202
2285,1890,2,77
3681810,2280,2,225
3343776,2488,2,180
4045021,1715,2,243
6423481,2032,2,275
6591450,1647,2,217
5727676,1747,2,201
3749776,2447,2,213
3740532,1637,2,224
3672262,2531,2,270
5710046,2457,2,253
4037046,2488,2,270
7176400,2531,2,270
3926288,2531,2,210
4015761,2280,2,302
3749904,2043,2,272
6423473,2311,2,232
4008236,1708,2,236
5709988,2457,2,253
7170694,2527,2,207
3343778,1647,2,180
2053,1890,2,250
4008944,2343,2,240
3690063,2423,2,233
3893338,1890,2,186
1687,2517,2,96
5121010,2343,2,254
4008855,2517,2,194
4199377,2269,2,195
5121347,2425,2,284
3765277,2278,2,203
4008876,2425,2,284
5121348,1747,2,201
3765235,2517,2,208
5710086,2447,2,199
3673595,2513,2,225
4687323,1747,2,189
3764735,1819,2,244
3764732,2201,2,208
1677,1678,2,105
2376,2527,2,118
2201,1945,2,300
3716874,1890,2,254
6591505,1884,2,297
4022892,2201,2,253
3807568,2488,2,195
7013440,2425,2,206
3442582,2280,2,216
6423478,2513,2,222
3740521,1730,2,301
6263560,1873,2,213
6423468,1647,2,243
7170694,1647,2,207
6263595,1993,2,268
4997014,2527,2,253
3926256,2423,2,237
5710028,2447,2,199
3740323,2517,2,214
5231588,2269,2,195
1767,2527,2,105
3813154,2162,2,205
4473413,1804,2,240
3672110,2423,2,219
6263558,1993,2,262
3343772,2457,2,180
4008992,1804,2,240
4036826,1702,2,282
4008214,1730,2,241
4037284,2460,2,199
4036655,2447,2,192
3811247,2043,2,272
5121808,2343,2,243
7714339,2425,2,215
4008834,1972,2,232
4726959,2001,2,198
4036750,2286,2,198
3687679,1873,2,194
4022953,1946,2,240
5419722,1804,2,230
4036981,2488,2,257
4036655,1702,2,192
